Record	Plot	Row	Column	Cp	Csp	Entry	Year	Location	Genotype	Trait	Value
103	697	8	4	0	0	103	2019	Preston	BxN-RIL-350-19	V2	2.13
103	697	8	4	0	0	103	2019	Preston	BxN-RIL-350-19	V3	3.15
103	697	8	4	0	0	103	2019	Preston	BxN-RIL-350-19	W1	0.46
103	697	8	4	0	0	103	2019	Preston	BxN-RIL-350-19	W2	3.65
103	697	8	4	0	0	103	2019	Preston	BxN-RIL-350-19	W3	1.68
104	336	3	9	0	0	104	2019	Preston	BxN-RIL-350-20	STD	1
104	336	3	9	0	0	104	2019	Preston	BxN-RIL-350-20	V1	1.14
104	336	3	9	0	0	104	2019	Preston	BxN-RIL-350-20	V2	0.88
104	336	3	9	0	0	104	2019	Preston	BxN-RIL-350-20	V3	0.63
104	336	3	9	0	0	104	2019	Preston	BxN-RIL-350-20	W1	0
104	336	3	9	0	0	104	2019	Preston	BxN-RIL-350-20	W2	4.51
104	336	3	9	0	0	104	2019	Preston	BxN-RIL-350-20	W3	0
105	743	8	9	0	0	105	2019	Preston	BxN-RIL-350-21	STD	3
105	743	8	9	0	0	105	2019	Preston	BxN-RIL-350-21	V1	2.35
105	743	8	9	0	0	105	2019	Preston	BxN-RIL-350-21	V2	2.45
105	743	8	9	0	0	105	2019	Preston	BxN-RIL-350-21	V3	1.63
105	743	8	9	0	0	105	2019	Preston	BxN-RIL-350-21	W1	2.33
105	743	8	9	0	0	105	2019	Preston	BxN-RIL-350-21	W2	3.89
105	743	8	9	0	0	105	2019	Preston	BxN-RIL-350-21	W3	3.49
106	718	8	6	0	0	106	2019	Preston	BxN-RIL-350-22	STD	3
106	718	8	6	0	0	106	2019	Preston	BxN-RIL-350-22	V1	2.66
106	718	8	6	0	0	106	2019	Preston	BxN-RIL-350-22	V2	3.13
106	718	8	6	0	0	106	2019	Preston	BxN-RIL-350-22	V3	3.15
106	718	8	6	0	0	106	2019	Preston	BxN-RIL-350-22	W1	0.81
106	718	8	6	0	0	106	2019	Preston	BxN-RIL-350-22	W2	4.65
106	718	8	6	0	0	106	2019	Preston	BxN-RIL-350-22	W3	5.43
107	163	1	7	0	0	107	2019	Preston	BxN-RIL-351-1	STD	2
107	163	1	7	0	0	107	2019	Preston	BxN-RIL-351-1	V1	0.35
107	163	1	7	0	0	107	2019	Preston	BxN-RIL-351-1	V2	1.77
107	163	1	7	0	0	107	2019	Preston	BxN-RIL-351-1	V3	2.63
107	163	1	7	0	0	107	2019	Preston	BxN-RIL-351-1	W1	0
107	163	1	7	0	0	107	2019	Preston	BxN-RIL-351-1	W2	5.51
107	163	1	7	0	0	107	2019	Preston	BxN-RIL-351-1	W3	2.16
108	106	1	1	0	0	108	2019	Preston	BxN-RIL-351-2	STD	2
108	106	1	1	0	0	108	2019	Preston	BxN-RIL-351-2	V1	1.87
108	106	1	1	0	0	108	2019	Preston	BxN-RIL-351-2	V2	2.07
108	106	1	1	0	0	108	2019	Preston	BxN-RIL-351-2	V3	2.15
108	106	1	1	0	0	108	2019	Preston	BxN-RIL-351-2	W1	5.34
108	106	1	1	0	0	108	2019	Preston	BxN-RIL-351-2	W2	5.51
108	106	1	1	0	0	108	2019	Preston	BxN-RIL-351-2	W3	6.84
109	124	1	3	0	0	109	2019	Preston	BxN-RIL-351-4	STD	4
109	124	1	3	0	0	109	2019	Preston	BxN-RIL-351-4	V1	2.06
109	124	1	3	0	0	109	2019	Preston	BxN-RIL-351-4	V2	2.51
109	124	1	3	0	0	109	2019	Preston	BxN-RIL-351-4	V3	2.63
109	124	1	3	0	0	109	2019	Preston	BxN-RIL-351-4	W1	3.28
109	124	1	3	0	0	109	2019	Preston	BxN-RIL-351-4	W2	4.89
109	124	1	3	0	0	109	2019	Preston	BxN-RIL-351-4	W3	4.6
11	871	10	5	0	0	11	2019	Preston	BxN-RIL-346-14	STD	3
11	871	10	5	0	0	11	2019	Preston	BxN-RIL-346-14	V1	3.57
11	871	10	5	0	0	11	2019	Preston	BxN-RIL-346-14	V2	2.34
11	871	10	5	0	0	11	2019	Preston	BxN-RIL-346-14	V3	1.63
11	871	10	5	0	0	11	2019	Preston	BxN-RIL-346-14	W1	2.19
11	871	10	5	0	0	11	2019	Preston	BxN-RIL-346-14	W2	3.27
11	871	10	5	0	0	11	2019	Preston	BxN-RIL-346-14	W3	2.17
110	317	3	7	0	0	110	2019	Preston	BxN-RIL-351-5	STD	3
110	317	3	7	0	0	110	2019	Preston	BxN-RIL-351-5	V1	4.12
110	317	3	7	0	0	110	2019	Preston	BxN-RIL-351-5	V2	4.68
110	317	3	7	0	0	110	2019	Preston	BxN-RIL-351-5	V3	3.63
110	317	3	7	0	0	110	2019	Preston	BxN-RIL-351-5	W1	4.8
110	317	3	7	0	0	110	2019	Preston	BxN-RIL-351-5	W2	5.51
110	317	3	7	0	0	110	2019	Preston	BxN-RIL-351-5	W3	4.64
111	187	2	1	0	0	111	2019	Preston	BxN-RIL-351-6	STD	1
111	187	2	1	0	0	111	2019	Preston	BxN-RIL-351-6	V1	1.29
111	187	2	1	0	0	111	2019	Preston	BxN-RIL-351-6	V2	1.56
111	187	2	1	0	0	111	2019	Preston	BxN-RIL-351-6	V3	1.67
111	187	2	1	0	0	111	2019	Preston	BxN-RIL-351-6	W1	0
111	187	2	1	0	0	111	2019	Preston	BxN-RIL-351-6	W2	4.89
111	187	2	1	0	0	111	2019	Preston	BxN-RIL-351-6	W3	0
112	873	10	5	0	0	112	2019	Preston	BxN-RIL-351-8	STD	2
112	873	10	5	0	0	112	2019	Preston	BxN-RIL-351-8	V1	2.57
112	873	10	5	0	0	112	2019	Preston	BxN-RIL-351-8	V2	2.34
112	873	10	5	0	0	112	2019	Preston	BxN-RIL-351-8	V3	1.63
112	873	10	5	0	0	112	2019	Preston	BxN-RIL-351-8	W1	0
112	873	10	5	0	0	112	2019	Preston	BxN-RIL-351-8	W2	3.27
112	873	10	5	0	0	112	2019	Preston	BxN-RIL-351-8	W3	2.17
113	247	2	8	0	0	113	2019	Preston	BxN-RIL-351-9	STD	2
113	247	2	8	0	0	113	2019	Preston	BxN-RIL-351-9	V1	2
113	247	2	8	0	0	113	2019	Preston	BxN-RIL-351-9	V2	2.59
113	247	2	8	0	0	113	2019	Preston	BxN-RIL-351-9	V3	2.15
113	247	2	8	0	0	113	2019	Preston	BxN-RIL-351-9	W1	1.46
113	247	2	8	0	0	113	2019	Preston	BxN-RIL-351-9	W2	5.89
113	247	2	8	0	0	113	2019	Preston	BxN-RIL-351-9	W3	4.84
114	297	3	4	0	0	114	2019	Preston	BxN-RIL-351-11	STD	2
114	297	3	4	0	0	114	2019	Preston	BxN-RIL-351-11	V1	2.93
114	297	3	4	0	0	114	2019	Preston	BxN-RIL-351-11	V2	2.2
114	297	3	4	0	0	114	2019	Preston	BxN-RIL-351-11	V3	3.15
114	297	3	4	0	0	114	2019	Preston	BxN-RIL-351-11	W1	1.55
114	297	3	4	0	0	114	2019	Preston	BxN-RIL-351-11	W2	5.13
114	297	3	4	0	0	114	2019	Preston	BxN-RIL-351-11	W3	3.64
115	769	9	3	0	0	115	2019	Preston	BxN-RIL-351-12	STD	3
115	769	9	3	0	0	115	2019	Preston	BxN-RIL-351-12	V1	2.63
115	769	9	3	0	0	115	2019	Preston	BxN-RIL-351-12	V2	3.92
115	769	9	3	0	0	115	2019	Preston	BxN-RIL-351-12	V3	3.15
115	769	9	3	0	0	115	2019	Preston	BxN-RIL-351-12	W1	1.24
115	769	9	3	0	0	115	2019	Preston	BxN-RIL-351-12	W2	5.27
115	769	9	3	0	0	115	2019	Preston	BxN-RIL-351-12	W3	3.02
116	669	8	1	0	0	116	2019	Preston	BxN-RIL-351-13	STD	2
116	669	8	1	0	0	116	2019	Preston	BxN-RIL-351-13	V1	3.86
116	669	8	1	0	0	116	2019	Preston	BxN-RIL-351-13	V2	1.66
116	669	8	1	0	0	116	2019	Preston	BxN-RIL-351-13	V3	1.15
116	669	8	1	0	0	116	2019	Preston	BxN-RIL-351-13	W1	1.1
116	669	8	1	0	0	116	2019	Preston	BxN-RIL-351-13	W2	2.65
116	669	8	1	0	0	116	2019	Preston	BxN-RIL-351-13	W3	1.61
117	626	7	5	0	0	117	2019	Preston	BxN-RIL-351-14	STD	3
117	626	7	5	0	0	117	2019	Preston	BxN-RIL-351-14	V1	3.01
117	626	7	5	0	0	117	2019	Preston	BxN-RIL-351-14	V2	3.53
117	626	7	5	0	0	117	2019	Preston	BxN-RIL-351-14	V3	2.67
117	626	7	5	0	0	117	2019	Preston	BxN-RIL-351-14	W1	3
117	626	7	5	0	0	117	2019	Preston	BxN-RIL-351-14	W2	3.89
117	626	7	5	0	0	117	2019	Preston	BxN-RIL-351-14	W3	2.96
118	668	8	1	0	0	118	2019	Preston	BxN-RIL-351-16	STD	2
118	668	8	1	0	0	118	2019	Preston	BxN-RIL-351-16	V1	1.86
118	668	8	1	0	0	118	2019	Preston	BxN-RIL-351-16	V2	2.66
118	668	8	1	0	0	118	2019	Preston	BxN-RIL-351-16	V3	3.15
118	668	8	1	0	0	118	2019	Preston	BxN-RIL-351-16	W1	3.1
118	668	8	1	0	0	118	2019	Preston	BxN-RIL-351-16	W2	5.65
118	668	8	1	0	0	118	2019	Preston	BxN-RIL-351-16	W3	5.61
119	286	3	3	0	0	119	2019	Preston	BxN-RIL-351-18	STD	2
119	286	3	3	0	0	119	2019	Preston	BxN-RIL-351-18	V1	1.83
119	286	3	3	0	0	119	2019	Preston	BxN-RIL-351-18	V2	3.29
119	286	3	3	0	0	119	2019	Preston	BxN-RIL-351-18	V3	2.63
119	286	3	3	0	0	119	2019	Preston	BxN-RIL-351-18	W1	5.8
119	286	3	3	0	0	119	2019	Preston	BxN-RIL-351-18	W2	6.75
119	286	3	3	0	0	119	2019	Preston	BxN-RIL-351-18	W3	3.09
12	678	8	2	0	0	12	2019	Preston	BxN-RIL-346-16	STD	2
12	678	8	2	0	0	12	2019	Preston	BxN-RIL-346-16	V1	2.27
12	678	8	2	0	0	12	2019	Preston	BxN-RIL-346-16	V2	2.83
12	678	8	2	0	0	12	2019	Preston	BxN-RIL-346-16	V3	1.15
12	678	8	2	0	0	12	2019	Preston	BxN-RIL-346-16	W1	0.58
12	678	8	2	0	0	12	2019	Preston	BxN-RIL-346-16	W2	5.27
12	678	8	2	0	0	12	2019	Preston	BxN-RIL-346-16	W3	4.17
120	441	5	2	0	0	120	2019	Preston	BxN-RIL-351-19	STD	2
120	441	5	2	0	0	120	2019	Preston	BxN-RIL-351-19	V1	3.03
120	441	5	2	0	0	120	2019	Preston	BxN-RIL-351-19	V2	2.72
120	441	5	2	0	0	120	2019	Preston	BxN-RIL-351-19	V3	3.63
120	441	5	2	0	0	120	2019	Preston	BxN-RIL-351-19	W1	2.16
120	441	5	2	0	0	120	2019	Preston	BxN-RIL-351-19	W2	6.65
120	441	5	2	0	0	120	2019	Preston	BxN-RIL-351-19	W3	7.25
121	333	3	8	0	0	121	2019	Preston	BxN-RIL-351-21	STD	3
121	333	3	8	0	0	121	2019	Preston	BxN-RIL-351-21	V1	4.34
121	333	3	8	0	0	121	2019	Preston	BxN-RIL-351-21	V2	4.88
121	333	3	8	0	0	121	2019	Preston	BxN-RIL-351-21	V3	5.15
121	333	3	8	0	0	121	2019	Preston	BxN-RIL-351-21	W1	4.61
121	333	3	8	0	0	121	2019	Preston	BxN-RIL-351-21	W2	5.89
121	333	3	8	0	0	121	2019	Preston	BxN-RIL-351-21	W3	5.78
122	535	6	4	0	0	122	2019	Preston	BxN-RIL-351-22	STD	2
122	535	6	4	0	0	122	2019	Preston	BxN-RIL-351-22	V1	2.04
122	535	6	4	0	0	122	2019	Preston	BxN-RIL-351-22	V2	2.23
122	535	6	4	0	0	122	2019	Preston	BxN-RIL-351-22	V3	3.15
122	535	6	4	0	0	122	2019	Preston	BxN-RIL-351-22	W1	1.84
122	535	6	4	0	0	122	2019	Preston	BxN-RIL-351-22	W2	4.89
122	535	6	4	0	0	122	2019	Preston	BxN-RIL-351-22	W3	4.4
123	160	1	7	0	0	123	2019	Preston	BxN-RIL-351-23	STD	2
123	160	1	7	0	0	123	2019	Preston	BxN-RIL-351-23	V1	1.35
123	160	1	7	0	0	123	2019	Preston	BxN-RIL-351-23	V2	2.77
123	160	1	7	0	0	123	2019	Preston	BxN-RIL-351-23	V3	2.63
123	160	1	7	0	0	123	2019	Preston	BxN-RIL-351-23	W1	4.28
123	160	1	7	0	0	123	2019	Preston	BxN-RIL-351-23	W2	5.51
123	160	1	7	0	0	123	2019	Preston	BxN-RIL-351-23	W3	6.16
124	683	8	2	0	0	124	2019	Preston	BxN-RIL-351-24	STD	4
124	683	8	2	0	0	124	2019	Preston	BxN-RIL-351-24	V1	4.27
124	683	8	2	0	0	124	2019	Preston	BxN-RIL-351-24	V2	1.83
124	683	8	2	0	0	124	2019	Preston	BxN-RIL-351-24	V3	1.15
124	683	8	2	0	0	124	2019	Preston	BxN-RIL-351-24	W1	1.58
124	683	8	2	0	0	124	2019	Preston	BxN-RIL-351-24	W2	3.27
124	683	8	2	0	0	124	2019	Preston	BxN-RIL-351-24	W3	3.17
125	757	9	1	0	0	125	2019	Preston	BxN-RIL-352-1	STD	1
125	757	9	1	0	0	125	2019	Preston	BxN-RIL-352-1	V1	2.42
125	757	9	1	0	0	125	2019	Preston	BxN-RIL-352-1	V2	3.24
125	757	9	1	0	0	125	2019	Preston	BxN-RIL-352-1	V3	4.15
125	757	9	1	0	0	125	2019	Preston	BxN-RIL-352-1	W1	0.71
125	757	9	1	0	0	125	2019	Preston	BxN-RIL-352-1	W2	4.27
125	757	9	1	0	0	125	2019	Preston	BxN-RIL-352-1	W3	5.27
126	812	9	8	0	0	126	2019	Preston	BxN-RIL-352-2	STD	1
126	812	9	8	0	0	126	2019	Preston	BxN-RIL-352-2	V1	3.1
126	812	9	8	0	0	126	2019	Preston	BxN-RIL-352-2	V2	2.27
126	812	9	8	0	0	126	2019	Preston	BxN-RIL-352-2	V3	2.63
126	812	9	8	0	0	126	2019	Preston	BxN-RIL-352-2	W1	1.24
126	812	9	8	0	0	126	2019	Preston	BxN-RIL-352-2	W2	3.89
126	812	9	8	0	0	126	2019	Preston	BxN-RIL-352-2	W3	2.33
127	894	10	8	0	0	127	2019	Preston	BxN-RIL-352-5	STD	3
127	894	10	8	0	0	127	2019	Preston	BxN-RIL-352-5	V1	2.67
127	894	10	8	0	0	127	2019	Preston	BxN-RIL-352-5	V2	1.96
127	894	10	8	0	0	127	2019	Preston	BxN-RIL-352-5	V3	2.63
127	894	10	8	0	0	127	2019	Preston	BxN-RIL-352-5	W1	0.07
127	894	10	8	0	0	127	2019	Preston	BxN-RIL-352-5	W2	4.27
127	894	10	8	0	0	127	2019	Preston	BxN-RIL-352-5	W3	2.6
128	468	5	5	0	0	128	2019	Preston	BxN-RIL-352-6	STD	1
128	468	5	5	0	0	128	2019	Preston	BxN-RIL-352-6	V1	2.24
128	468	5	5	0	0	128	2019	Preston	BxN-RIL-352-6	V2	2.95
128	468	5	5	0	0	128	2019	Preston	BxN-RIL-352-6	V3	1.67
128	468	5	5	0	0	128	2019	Preston	BxN-RIL-352-6	W1	1.51
128	468	5	5	0	0	128	2019	Preston	BxN-RIL-352-6	W2	2.89
128	468	5	5	0	0	128	2019	Preston	BxN-RIL-352-6	W3	4.31
129	839	10	2	0	0	129	2019	Preston	BxN-RIL-352-9	STD	5
129	839	10	2	0	0	129	2019	Preston	BxN-RIL-352-9	V1	2.38
129	839	10	2	0	0	129	2019	Preston	BxN-RIL-352-9	V2	2.46
129	839	10	2	0	0	129	2019	Preston	BxN-RIL-352-9	V3	3.63
129	839	10	2	0	0	129	2019	Preston	BxN-RIL-352-9	W1	1.72
129	839	10	2	0	0	129	2019	Preston	BxN-RIL-352-9	W2	5.27
129	839	10	2	0	0	129	2019	Preston	BxN-RIL-352-9	W3	6.1
13	311	3	6	0	0	13	2019	Preston	BxN-RIL-346-17	STD	2
13	311	3	6	0	0	13	2019	Preston	BxN-RIL-346-17	V1	2.43
13	311	3	6	0	0	13	2019	Preston	BxN-RIL-346-17	V2	2.32
13	311	3	6	0	0	13	2019	Preston	BxN-RIL-346-17	V3	1.15
13	311	3	6	0	0	13	2019	Preston	BxN-RIL-346-17	W1	0
13	311	3	6	0	0	13	2019	Preston	BxN-RIL-346-17	W2	5.51
13	311	3	6	0	0	13	2019	Preston	BxN-RIL-346-17	W3	1.78
130	589	7	1	0	0	130	2019	Preston	BxN-RIL-352-11	STD	3
130	589	7	1	0	0	130	2019	Preston	BxN-RIL-352-11	V1	3.4
130	589	7	1	0	0	130	2019	Preston	BxN-RIL-352-11	V2	1.36
130	589	7	1	0	0	130	2019	Preston	BxN-RIL-352-11	V3	1.67
130	589	7	1	0	0	130	2019	Preston	BxN-RIL-352-11	W1	2.3
130	589	7	1	0	0	130	2019	Preston	BxN-RIL-352-11	W2	5.27
130	589	7	1	0	0	130	2019	Preston	BxN-RIL-352-11	W3	8.96
131	218	2	5	0	0	131	2019	Preston	BxN-RIL-352-12	STD	4
131	218	2	5	0	0	131	2019	Preston	BxN-RIL-352-12	V1	3.9
131	218	2	5	0	0	131	2019	Preston	BxN-RIL-352-12	V2	3.74
131	218	2	5	0	0	131	2019	Preston	BxN-RIL-352-12	V3	3.15
131	218	2	5	0	0	131	2019	Preston	BxN-RIL-352-12	W1	0
131	218	2	5	0	0	131	2019	Preston	BxN-RIL-352-12	W2	3.51
131	218	2	5	0	0	131	2019	Preston	BxN-RIL-352-12	W3	1.27
132	437	5	2	0	0	132	2019	Preston	BxN-RIL-352-13	STD	1
132	437	5	2	0	0	132	2019	Preston	BxN-RIL-352-13	V1	2.03
132	437	5	2	0	0	132	2019	Preston	BxN-RIL-352-13	V2	0.72
132	437	5	2	0	0	132	2019	Preston	BxN-RIL-352-13	V3	1.63
132	437	5	2	0	0	132	2019	Preston	BxN-RIL-352-13	W1	1.16
132	437	5	2	0	0	132	2019	Preston	BxN-RIL-352-13	W2	4.65
132	437	5	2	0	0	132	2019	Preston	BxN-RIL-352-13	W3	1.25
133	541	6	4	0	0	133	2019	Preston	BxN-RIL-352-14	STD	3
133	541	6	4	0	0	133	2019	Preston	BxN-RIL-352-14	V1	2.04
133	541	6	4	0	0	133	2019	Preston	BxN-RIL-352-14	V2	1.23
133	541	6	4	0	0	133	2019	Preston	BxN-RIL-352-14	V3	1.15
133	541	6	4	0	0	133	2019	Preston	BxN-RIL-352-14	W1	0.84
133	541	6	4	0	0	133	2019	Preston	BxN-RIL-352-14	W2	3.89
133	541	6	4	0	0	133	2019	Preston	BxN-RIL-352-14	W3	4.4
134	396	4	6	0	0	134	2019	Preston	BxN-RIL-352-15	STD	3
134	396	4	6	0	0	134	2019	Preston	BxN-RIL-352-15	V1	3.43
134	396	4	6	0	0	134	2019	Preston	BxN-RIL-352-15	V2	3.82
134	396	4	6	0	0	134	2019	Preston	BxN-RIL-352-15	V3	4.15
134	396	4	6	0	0	134	2019	Preston	BxN-RIL-352-15	W1	1.71
134	396	4	6	0	0	134	2019	Preston	BxN-RIL-352-15	W2	2.89
134	396	4	6	0	0	134	2019	Preston	BxN-RIL-352-15	W3	4.88
135	145	1	5	0	0	135	2019	Preston	BxN-RIL-352-16	STD	2
135	145	1	5	0	0	135	2019	Preston	BxN-RIL-352-16	V1	1.46
135	145	1	5	0	0	135	2019	Preston	BxN-RIL-352-16	V2	2.12
135	145	1	5	0	0	135	2019	Preston	BxN-RIL-352-16	V3	1.63
135	145	1	5	0	0	135	2019	Preston	BxN-RIL-352-16	W1	0
135	145	1	5	0	0	135	2019	Preston	BxN-RIL-352-16	W2	3.13
135	145	1	5	0	0	135	2019	Preston	BxN-RIL-352-16	W3	0
136	569	6	8	0	0	136	2019	Preston	BxN-RIL-352-17	STD	4
136	569	6	8	0	0	136	2019	Preston	BxN-RIL-352-17	V1	4.44
136	569	6	8	0	0	136	2019	Preston	BxN-RIL-352-17	V2	3.67
136	569	6	8	0	0	136	2019	Preston	BxN-RIL-352-17	V3	3.15
136	569	6	8	0	0	136	2019	Preston	BxN-RIL-352-17	W1	5.09
136	569	6	8	0	0	136	2019	Preston	BxN-RIL-352-17	W2	3.89
136	569	6	8	0	0	136	2019	Preston	BxN-RIL-352-17	W3	3.4
137	516	6	2	0	0	137	2019	Preston	BxN-RIL-352-18	STD	2
137	516	6	2	0	0	137	2019	Preston	BxN-RIL-352-18	V1	2.13
137	516	6	2	0	0	137	2019	Preston	BxN-RIL-352-18	V2	1.93
137	516	6	2	0	0	137	2019	Preston	BxN-RIL-352-18	V3	1.15
137	516	6	2	0	0	137	2019	Preston	BxN-RIL-352-18	W1	1.84
137	516	6	2	0	0	137	2019	Preston	BxN-RIL-352-18	W2	5.03
137	516	6	2	0	0	137	2019	Preston	BxN-RIL-352-18	W3	4.9
138	720	8	6	0	0	138	2019	Preston	BxN-RIL-352-19	STD	3
138	720	8	6	0	0	138	2019	Preston	BxN-RIL-352-19	V1	3.66
138	720	8	6	0	0	138	2019	Preston	BxN-RIL-352-19	V2	4.13
138	720	8	6	0	0	138	2019	Preston	BxN-RIL-352-19	V3	4.15
138	720	8	6	0	0	138	2019	Preston	BxN-RIL-352-19	W1	3.81
138	720	8	6	0	0	138	2019	Preston	BxN-RIL-352-19	W2	5.65
138	720	8	6	0	0	138	2019	Preston	BxN-RIL-352-19	W3	4.43
139	451	5	3	0	0	139	2019	Preston	BxN-RIL-352-20	STD	3
139	451	5	3	0	0	139	2019	Preston	BxN-RIL-352-20	V1	2.83
139	451	5	3	0	0	139	2019	Preston	BxN-RIL-352-20	V2	3.1
139	451	5	3	0	0	139	2019	Preston	BxN-RIL-352-20	V3	4.63
139	451	5	3	0	0	139	2019	Preston	BxN-RIL-352-20	W1	3.33
139	451	5	3	0	0	139	2019	Preston	BxN-RIL-352-20	W2	7.65
139	451	5	3	0	0	139	2019	Preston	BxN-RIL-352-20	W3	8.05
14	814	9	8	0	0	14	2019	Preston	BxN-RIL-346-18	STD	2
14	814	9	8	0	0	14	2019	Preston	BxN-RIL-346-18	V1	2.1
14	814	9	8	0	0	14	2019	Preston	BxN-RIL-346-18	V2	1.27
14	814	9	8	0	0	14	2019	Preston	BxN-RIL-346-18	V3	1.63
14	814	9	8	0	0	14	2019	Preston	BxN-RIL-346-18	W1	1.24
14	814	9	8	0	0	14	2019	Preston	BxN-RIL-346-18	W2	1.89
14	814	9	8	0	0	14	2019	Preston	BxN-RIL-346-18	W3	1.33
140	803	9	7	0	0	140	2019	Preston	BxN-RIL-352-22	STD	2
140	803	9	7	0	0	140	2019	Preston	BxN-RIL-352-22	V1	2.92
140	803	9	7	0	0	140	2019	Preston	BxN-RIL-352-22	V2	2.06
140	803	9	7	0	0	140	2019	Preston	BxN-RIL-352-22	V3	1.63
140	803	9	7	0	0	140	2019	Preston	BxN-RIL-352-22	W1	1.24
140	803	9	7	0	0	140	2019	Preston	BxN-RIL-352-22	W2	3.27
140	803	9	7	0	0	140	2019	Preston	BxN-RIL-352-22	W3	1.96
141	786	9	5	0	0	141	2019	Preston	BxN-RIL-352-23	STD	3
141	786	9	5	0	0	141	2019	Preston	BxN-RIL-352-23	V1	3.01
141	786	9	5	0	0	141	2019	Preston	BxN-RIL-352-23	V2	2.53
141	786	9	5	0	0	141	2019	Preston	BxN-RIL-352-23	V3	3.15
141	786	9	5	0	0	141	2019	Preston	BxN-RIL-352-23	W1	1.41
141	786	9	5	0	0	141	2019	Preston	BxN-RIL-352-23	W2	4.27
141	786	9	5	0	0	141	2019	Preston	BxN-RIL-352-23	W3	4.89
142	853	10	3	0	0	142	2019	Preston	BxN-RIL-352-24	STD	2
142	853	10	3	0	0	142	2019	Preston	BxN-RIL-352-24	V1	2.15
142	853	10	3	0	0	142	2019	Preston	BxN-RIL-352-24	V2	1.72
142	853	10	3	0	0	142	2019	Preston	BxN-RIL-352-24	V3	2.63
142	853	10	3	0	0	142	2019	Preston	BxN-RIL-352-24	W1	0
142	853	10	3	0	0	142	2019	Preston	BxN-RIL-352-24	W2	3.27
142	853	10	3	0	0	142	2019	Preston	BxN-RIL-352-24	W3	2.67
143	233	2	6	0	0	143	2019	Preston	BxN-RIL-352-26	STD	1
143	233	2	6	0	0	143	2019	Preston	BxN-RIL-352-26	V1	3.09
143	233	2	6	0	0	143	2019	Preston	BxN-RIL-352-26	V2	3.91
143	233	2	6	0	0	143	2019	Preston	BxN-RIL-352-26	V3	3.15
143	233	2	6	0	0	143	2019	Preston	BxN-RIL-352-26	W1	2.13
143	233	2	6	0	0	143	2019	Preston	BxN-RIL-352-26	W2	5.89
143	233	2	6	0	0	143	2019	Preston	BxN-RIL-352-26	W3	4.84
144	676	8	1	0	0	144	2019	Preston	BxN-RIL-352-27	STD	2
